part_id,color_id,part_name,part_cat_id
93273,15,Slope Curved 4 x 1 Double No Studs,37.0
93274,0,Bracket 1 x 2 - 2 x 4,9.0
93604,15,Wedge 3 x 4 x 2/3 Triple Curved Smooth,37.0
99780,71,Bracket 1 x 2 - 1 x 2 Inverted,9.0
3298px11,14,"Slope 33° 3 x 2 with Eyes, Nose and Whiskers Print",3.0
30194,72,Minifig Circular Saw,27.0
4697b,71,Pneumatic T-Piece (T Bar) [New Style],22.0
194cx1,7,Minifig Hose Nozzle Simple with 13L String,31.0
3040p33,0,Slope 45° 2 x 1 with 9 Large + 3 Small White Buttons Print,3.0
3044p37,7,Slope 45° 2 x 1 Double with Double 3 Button Black Print,3.0
309p01,7,Baseplate Road 32 x 32 Service Station with Green Lines Print [9360 / 6378],1.0
3135c02,1,Slope Brick 45° 2 x 3 x 1 &amp; 1/3 Double with Arm and Light Gray Hook crane,34.0
3456,0,Plate 6 x 14,14.0
3788,15,Mudguard 2 x 4 [Studded],36.0
3821pb04,15,Door 1 x 3 x 1 Right with Shell Logo Print,16.0
3822pb04,15,Door 1 x 3 x 1 Left [Shell Logo Print],16.0
3823,47,Windscreen 2 x 4 x 2,47.0
3852a,6,Minifig Hairbrush Long Handle [14mm],27.0
3941p01,7,Brick Round 2 x 2 with Buttons on Black Panel Print on Two Sides,20.0
4006,0,Minifig Spanner / Screwdriver,27.0
4081a,15,Plate Special 1 x 1 with Clip Light [Thin Ring],9.0
4085b,15,Plate Special 1 x 1 with Clip Vertical [Thin U Clip],9.0
4212b,4,"Vehicle, Base 4 x 10 x 2/3 with 2 x 2 Recessed Center with Smooth Underside, No Center Hole",36.0
4213,4,Hinge Vehicle Roof 4 x 4,18.0
4214,4,Hinge Vehicle Roof Holder 1 x 4 x 2,18.0
4345a,15,Box 2 x 2 x 2 [Solid Studs],7.0
4346,15,Box 2 x 2 x 2 Door with Slot,7.0
4347,7,Window 1 x 4 x 5 with Fixed Glass,16.0
4522,0,Minifig Mallet / Large Hammer,27.0
4629c01,1,Minifig Jack - Complete Assembly,27.0
73194c01,0,Door 1 x 4 x 5 Right with Trans-Clear Glass,16.0
73590c01a,0,Flexible Hose 8.5L with Tabless Ends (Ends same color as Tube),30.0
973p60c01,15,Torso Shell Logo Large Print / White Arms / Yellow Hands,13.0
973pb0201c01,15,Torso Overalls Blue Print (Dungarees) / White Arms / Yellow Hands,13.0
30000,8,Brick Special 2 x 2 with 2 Pins and Axle Hole,5.0
3297,1,Slope 33° 3 x 4,3.0
3298p11,1,Slope Brick 33  3 x  2 with Red on Yellow Triangles Print,3.0
3483,0,Tire Offset Tread,29.0
3626bp05,14,Minifig Head Male Standard Grin and Eyebrows Print [Blocked Open Stud],13.0
3865,2,Baseplate 8 x 16,1.0
3957a,14,Antenna 1 x 4 with Rounded Top,32.0
4287,1,Slope Inverted 33° 3 x 1,3.0
6248,4,Wheel Freestyle with Pin Hole,29.0
973px28c01,15,"Torso Train Striped Undershirt, Zipper Jacket Pockets Print / Blue Arms / Yellow Hands",13.0
3838,15,Minifig Airtanks,27.0
3842a,15,Minifig Helmet Classic with Thin Chin Guard and Visor Dimples,27.0
3959,7,Minifig Space Gun / Torch,27.0
4349,0,Minifig Loudhailer [aka SW Blaster / Space Gun],27.0
4360,7,Minifig Camera with Side Sight [aka Space Gun],27.0
4479,0,Minifig Metal Detector,27.0
973p90c02,4,Torso Space Classic Moon Print / Red Arms / Red Hands,13.0
973p90c04,14,Torso Space Classic Moon Print / Yellow Arms / Yellow Hands,13.0
973p90c05,15,Torso Space Classic Moon Print / White Arms / White Hands,13.0
2449,19,Slope Inverted 75° 2 x 1 x 3,3.0
2458,71,Brick Special 1 x 2 with Pin,5.0
2554,0,Door 1 x 3 x 6 Curved Top,16.0
2564,0,Boat Anchor - Single Top Hole,35.0
2566,0,Palm Tree Top,28.0
2817,0,Plate Special 2 x 2 with 2 Pin Holes,9.0
30099,19,Brick Arch 1 x 5 x 4 Inverted,37.0
30103,0,Bat,28.0
30104,0,Minifig Chain 17L,31.0
30126,72,Minifig Plume / Feathers with Pin,27.0
30152pat0001,0,Magnifying Glass with Thin Frame and Hollow Handle with Trans-Clear Lens,27.0
30154,72,Minifig Sextant,27.0
3027,72,Plate 6 x 16,14.0
30355,72,Wedge Plate 6 x 12 Left,49.0
30356,72,Wedge Plate 6 x 12 Right,49.0
3044b,19,Slope 45° 2 x 1 Double with Ovoid Bottom Pin,3.0
3068bp30,15,Tile 2 x 2 with Blue and Yellow Map Print,10.0
3068bpr0131,15,Tile 2 x 2 with Scroll [Two Spindles] Print,10.0
3069bpr0055,15,Tile 1 x 2 with Script and Seal Print,10.0
32073,71,Technic Axle 5,46.0
32123b,71,Technic Bush 1/2 Smooth with Axle Hole Semi-Reduced,54.0
32324,71,Technic Brick 4 x 4 Open Center,8.0
32530,0,Technic Pin Connector Plate 1 x 2 x 1 2/3 [Two Holes On Top],12.0
33009,4,Minifig Book 2 x 3,27.0
3455,19,Brick Arch 1 x 6,37.0
3581,19,Brick Special 1 x 1 x 2 with Shutter Holder,5.0
3673,71,Technic Pin without Friction Ridges Lengthwise,53.0
3700,0,Technic Brick 1 x 2 [1 Hole],8.0
3705,0,Technic Axle 4,46.0
3830,71,Hinge Brick 1 x 4 [Upper],18.0
3831,71,Hinge Brick 1 x 4 [Lower],18.0
3846p45,71,Minifig Shield - Triangular with Black Falcon and Blue Border Print,27.0
3846pb19,71,Minifig Shield Triangular with Durmstrang Stag Coat of Arms Print,27.0
3849,0,Minifig Lance,27.0
4085c,0,Plate Special 1 x 1 with Clip Vertical [Thick U Clip],9.0
40902,0,Hinge Brick 2 x 2 Locking with 2 Fingers Vertical and Axle Hole,18.0
4151,0,Plate Special 8 x 8 with Grille [Undetermined Center],9.0
41532,0,Hinge Cylinder 1 x 3 Locking with 1 Finger and Technic Friction Pin,18.0
4274,1,Technic Pin 1/2,53.0
43892,19,Tail [Trunk],28.0
4424,73,Container - Barrel Half Large,7.0
44302a,0,"Hinge Plate 1 x 2 Locking with 2 Fingers On End, with Groove",18.0
4460b,19,Slope 75° 2 x 1 x 3 with Hollow Stud,3.0
4490,19,Brick Arch 1 x 3,37.0
4528,135,Minifig Frying Pan,27.0
4790,70,Ship's Wheel,35.0
47980,0,"Boat Hull Giant Bow 19 x 22, Base",35.0
47981,72,"Boat Hull Giant Bow / Stern 15 x 22, Top",35.0
47986,0,"Boat Hull Giant Stern 16 x 22, Base",35.0
47988,72,Boat Bow Top 14 x 12 [Galiot],35.0
47994,0,Technic Pin Double Triangle 1 x 3 with 2 Clips,53.0
47996,0,Boat Mast Rigging Long 28 x 4,35.0
48002,0,,
48005,0,Boat Mast 4 x 4 x 22,35.0
6060,320,Brick Arch 1 x 6 x 3 1/3 Curved Top,37.0
6112,0,Brick 1 x 12,11.0
6182,19,Brick Arch 1 x 4 x 2,37.0
6628,0,Technic Pin with Friction Ridges Lengthwise and Towball,53.0
x1558px1,14,Cloth Flag 25 x 3 Pennant with Dark Red Half Print,38.0
10201,71,Bracket 1 x 2 - 1 x 4 [Rounded Corners],9.0
10247,71,Plate Special 2 x  2 with 1 Pin Hole [Complete Underside Rib],9.0
10928,72,Technic Gear 8 Tooth [Reinforced],52.0
11153,320,Slope Curved 4 x 1 No Studs [Stud Holder with Symmetric Ridges],37.0
11203,19,Tile Special 2 x 2 Inverted,15.0
11211,19,Brick Special 1 x 2 with Studs on 1 Side,5.0
11212,71,Plate 3 x 3,14.0
11214,72,Technic Axle Pin 3L with Friction Ridges Lengthwise and 1L Axle,53.0
11215,71,Bracket 5 x 2 x 1 1/3,9.0
11290,71,Slope Curved 2 x 8 x 2 Double,37.0
11458,72,Plate Special 1 x 2 with Pin Hole on Top,9.0
11477,71,Slope Curved 2 x 1 No Studs [1/2 Bow],37.0
11610,0,Ice Cream Cone,27.0
11833,71,Plate Round 4 x 4 with 2 x 2 Hole,21.0
12939,71,Brick Arch 1 x 6 x 2 - Very Thin Top without Reinforced Underside,37.0
13731,72,Slope Curved 10 x 1 [Symmetric Inside Ridges],37.0
15068,378,Slope Curved 2 x 2 x 2/3,37.0
15207,71,Panel 1 x 4 x 1 with Rounded Corners [Thin Wall],23.0
15459,71,Technic Steering Arm 5 x 1 with Towball Socket,25.0
16477,47,Windscreen 16 x 8 x 6 Curved with 3 Pin Holes,47.0
16497,1,Minifig Cap SW Imperial Officer,27.0
19159,0,Technic Pin Double Triangle 1 x 3 with 2 Clips without Center Cut,53.0
23794,28,Shoulder Cloth,27.0
2419,72,Wedge Plate 3 x 6 Cut Corners,49.0
2450,71,Wedge Plate 3 x 3 Cut Corner,49.0
2465,0,Brick 1 x 16,11.0
2639,72,Plate 4 x 4 Corner,14.0
2730,0,Technic Brick 1 x 10 [9 Holes],8.0
30165,0,Brick Curved 2 x 2 with Two Top Studs,37.0
30237b,71,Brick Special 1 x 2 with Vertical Clip [Open O Clip],5.0
30377,71,Arm Mechanical [Battle Droid],13.0
30383,72,Hinge Plate 1 x 2 Locking with 1 Finger On Top,18.0
3039pr0014,0,Slope 45° 2 x 2 with Radar and Disk Slot Gray Print [Black],3.0
3039pr0015,0,Slope 45° 2 x 2 with Complex Control Panel with Red and Green Lamps Print,3.0
30408pr0007,15,"Minifig Helmet SW Stormtrooper, Dotted Mouth, Blue and Sand Blue Print",27.0
3046a,72,Slope 45° 2 x 2 Double Concave,3.0
30503,0,Wedge Plate 4 x 4 Cut Corner,49.0
3069bpr0070,0,"Tile 1 x 2 with Avionics Copper, Red & Silver Print",10.0
32000,0,Technic Brick 1 x 2 [2 Holes],8.0
32001,0,Technic Plate 2 x 6 [5 Holes],9.0
32009,0,Technic Beam 1 x 11.5 Double Bent Thick,51.0
32016,71,Technic Axle and Pin Connector Angled #3 - 157.5°,12.0
32018,0,Technic Brick 1 x 14 [13 Holes],8.0
32028,71,Plate Special 1 x 2 with Door Rail,9.0
32054,4,Technic Pin Long with Friction Ridges Lengthwise and Stop Bush,53.0
32059,378,Wedge Plate 4 x 6 Cut Corners,49.0
32064a,72,Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Pin,8.0
32138,71,Technic Pin Double with Axle Hole,53.0
32140,72,Technic Beam 2 x 4 L-Shape Thick,51.0
32187,71,Technic Driving Ring Extension,52.0
32278,0,Technic Beam 1 x 15 Thick,51.0
32316,0,Technic Beam 1 x 5 Thick,51.0
32523,0,Technic Beam 1 x 3 Thick,51.0
32526,0,Technic Beam 3 x 5 L-Shape Thick,51.0
32531,0,Technic Brick 4 x 6 Open Center,8.0
32532,71,Technic Brick 6 x 8 with Open Center 4 x 6,8.0
32555,0,Technic Brick 5 x 5 Right Angle (1 x 4 - 1 x 4),8.0
3626bpr0854,78,"Minifig Head Brown Eyebrows, Light Brown Cheek Lines Print [Blocked Open Stud]",13.0
3626cpr1149,78,"Minifig Head Black Eyebrows, Cheek, Chin and Forehead Dimple Print [Hollow Stud]",13.0
3626cpr1531,78,"Minifig Head Dual Sided Cheek Lines, White Pupils, Chin Dimple, Open Mouth / Closed Eyes Carbonite Print (SW Han Solo) [Hollow Stud]",13.0
3626cpr1532,78,"Minifig Head Smile with Teeth, Arched Eyebrows, White Pupils and Scars Print (SW Boba Fett) [Hollow Stud]",13.0
3701,1,Technic Brick 1 x 4 [3 Holes],8.0
3702,71,Technic Brick 1 x 8 [7 Holes],8.0
3703,71,Technic Brick 1 x 16 [15 Holes],8.0
3706,0,Technic Axle 6,46.0
3708,0,Technic Axle 12,46.0
3709,72,Technic Plate 2 x 4 [3 Holes],9.0
3713,71,Technic Bush,54.0
3738,0,Technic Plate 2 x 8 [7 Holes],9.0
3743,71,Technic Gear Rack 1 x 4,52.0
3894,72,Technic Brick 1 x 6 [5 Holes],8.0
3895,72,Technic Brick 1 x 12 [11 Holes],8.0
40490,72,Technic Beam 1 x 9 Thick,51.0
41677,0,Technic Beam 1 x 2 Thin,51.0
41747,72,Wedge 6 x 2 Right,6.0
41748,72,Wedge 6 x 2 Left,6.0
41749,320,Wedge 8 x 3 x 2 Open Right,6.0
41750,320,Wedge 8 x 3 x 2 Open Left,6.0
41862,71,Plate Special 2 x 2 with Grills,9.0
42003,72,Technic Axle and Pin Connector Perpendicular 3L with 2 Pin Holes,12.0
42023,72,Slope Curved 6 x 1 Inverted,37.0
42060,320,Wedge 12 x 3 Right,6.0
42061,320,Wedge 12 x 3 Left,6.0
43708,320,Wedge 4 x 4 (Slope 18 Corner),3.0
43857,71,Technic Beam 1 x 2 Thick,51.0
44294,71,Technic Axle 7,46.0
44301a,72,"Hinge Plate 1 x 2 Locking with 1 Finger On End, with Groove",18.0
4510,71,Plate Special 1 x 8 with Door Rail,9.0
4519,71,Technic Axle 3,46.0
4599b,0,Tap 1 x 1 without Hole in Spout,27.0
47397,0,Wedge Plate 12 x 3 Left,49.0
47398,0,Wedge Plate 12 x 3 Right,49.0
47458,0,"Brick Wedged 1 x 2 x 2/3 No Studs, Wing End",6.0
48336,71,Plate Special 1 x 2 [Side Handle Closed Ends],9.0
4869,71,Engine Centre - Smooth Large,35.0
50950,288,Slope Curved 3 x 1 No Studs,37.0
50990b,71,Dish 10 x 10 Inverted (Radar) with Solid Studs,21.0
58247,0,Minifig Star Wars Blaster Short,27.0
58846,320,"Brick, Round Corner 10 x 10 with Slope 33° Edge, Axle Hole, Facet Cutout",20.0
59443,72,Technic Axle Connector Smooth [with x Hole + Orientation],12.0
59900,80,Cone 1 x 1 [Top Groove],20.0
60470a,0,Plate Special 1 x 2 with Clips Horizontal [Thick U-Clips],9.0
60477,320,Slope 18° 4 x 1,3.0
60478,72,Plate Special 1 x 2 with Handle on End [Closed Ends],9.0
60479,71,Plate 1 x 12,14.0
60483,72,Technic Beam 1 x 2 Thick with Pin Hole and Axle Hole,51.0
60484,14,Technic Beam 3 x 3 T-Shape Thick,51.0
6111,71,Brick 1 x 10,11.0
61190c,72,Minifig Visor SW Clone Trooper,27.0
61409,0,Slope 18° 2 x 1 x 2/3 with 4 Slots,3.0
6179,72,Tile Special 4 x 4 with Studs on Edge,15.0
6232,71,Brick Special 2 x 2 with Pin and Axle Hole,5.0
62361,71,Mudguard 1 1/2 x 6 x 1 [Arch Extended],36.0
62462,71,Technic Pin Connector Round [Slotted],12.0
63586,72,Minifig Rangefinder for Helmet SW Clone Trooper with Holes,27.0
63868,71,Plate Special 1 x 2 with Clip Horizontal on End,9.0
64567,0,Minifig Lightsaber Hilt with Bottom Ring,27.0
64644,71,Minifig Telescope,27.0
64799,71,Plate Special 4 x 4 with 2 x 2 Cutout,9.0
64802,378,Minifig Jet Pack with Nozzles,27.0
6541,72,Technic Brick 1 x 1 with Hole,8.0
6558,1,Technic Pin Long with Friction Ridges Lengthwise,53.0
6589,19,Technic Gear 12 Tooth Bevel,52.0
76766,0,Bracket 5 x 2 x 2 1/3 with Inside Stud Holder,9.0
86652,71,Wheel 62.4 x 20 with Flush Axle Stem,29.0
87079,378,Tile 2 x 4 with Groove,19.0
87083,72,Technic Axle 4 with Stop,46.0
87087,0,Brick Special 1 x 1 with Stud on 1 Side,5.0
87559,320,Brick Round Corner 6 x 6 x 2,20.0
87561pr01,148,Block with Handles and Han Solo in Carbonite Print,13.0
87580,71,Plate Special 2 x 2 with Groove and Center Stud (Jumper),9.0
87610pr0001a,378,"Minifig Helmet with Holes, SW Mandalorian with Dark Brown and Silver Print",27.0
87618,71,Bar 5L with Handle (Friction Ram),32.0
88293,72,Brick Round Corner 3 x 3 x 2 Dome Top,20.0
88930,71,Slope Curved 2 x 4 x 2/3 No Studs [Bottom Tubes],37.0
90194,71,Wedge Plate 3 x 4 with Stud Notches [Reinforced Underside],49.0
90498,0,Tile 8 x 16 with Bottom Tubes,19.0
91988,72,Plate 2 x 14,14.0
92593,71,Plate Special 1 x 4 with 2 Studs,9.0
92690,71,Bar 1L with Top Stud and Two Side Studs,32.0
92738,0,Minifig Star Wars Blaster Small,27.0
92946,72,Slope 45° 2 x 1 with 2/3 Cutout [Original Version],3.0
93606,0,Slope Curved 4 x 2 No Studs,37.0
95188,288,Brick Round Corner 6 x 6 with 33° EdgeSlope and Facet Cutout,20.0
95199,0,Minifig Two Barrel Pistol,27.0
96874,25,Brick and Axle Separator v2.0,56.0
970c00pr0719,15,Legs and Black Hips with SW Stormtrooper Black and Gray Markings Print,13.0
970c00pr0746,379,"Legs and Hips with SW Boba Fett Armor, Small Dark Red Belt Print",13.0
973pr1620c01,15,Torso SW Shirt Open Collar with Wrinkles Print / White Arms / Light Flesh Hands [Han Solo 9516],13.0
973pr2767c01,15,"Torso SW Armor Stormtrooper, Detailed Armor Print without Shoulder Belts / White Arms / Black Hands",13.0
973pr2809c01,71,Torso SW Armor Plates Dark Green Print Dual Sided (Boba Fett) / Sand Blue Arms Printed / Light Bluish Gray Hands,13.0
973pr2810c01,1,Torso SW Bespin Guard Print Dual Sided / Blue Arms / Light Flesh Hands,13.0
99207,71,Bracket 1 x 2 - 2 x 2 Inverted,9.0
99781,71,Bracket 1 x 2 - 1 x 2,9.0
99784,71,Bar 1 x 12 with 1 x 2 Plate End with Hollow Studs and 1 x 1 Round Plate End,32.0
32171pb004,0,"Bionicle Disk, Mask Kaukau Print",41.0
32573,1,Bionicle Mask Huna (Turaga),41.0
32576,1,Technic Connector 3 x 4 1/2 x 2 1/3 with Pin,41.0
32577,73,Bionicle Tohunga Torso,41.0
32578,73,Bionicle Tohunga Claw Arm,41.0
32579,8,Bionicle Head Connector Block (Tohunga),41.0
40507,73,Bionicle Tohunga Disk Thrower Arm,41.0
2424,0,Crane Basket 2 x 3 x 2 with Non-Locking Hinge Fingers,34.0
2436,7,Bracket 1 x 2 - 1 x 4 [Square Corners],9.0
2453a,4,Brick 1 x 1 x 5 with Blocked Open Stud,11.0
2584,0,String Reel 2 x 2 Holder,31.0
2585,7,String Reel 2 x 2 Drum,31.0
2926,7,Plate Special 1 x 4 with Wheels Holder,9.0
2927,0,Train Wheel Small,29.0
30134,0,Stairs 7 x 4 x 6 Straight Open,32.0
30228,8,Minifig Motor Hammer (Jackhammer),27.0
30258,0,Road Sign Clip-on 2 x 2 Square,38.0
30388,7,Hinge Brick 1 x 6 Locking with 1 Finger Vertical End and 2 Fingers Vertical End,18.0
3068bpr0136,72,"Tile 2 x 2 with Computer Monitor Print 1, with White Power Switch Icon",10.0
3069bp08,15,Tile 1 x 2 with Digital Clock Print - '12:01' or '10:21',10.0
3069bpr0030,8,Tile 1 x 2 with Computer Keyboard Standard Print,10.0
3070bp01,14,Tile 1 x 1 with Black 1 Print,10.0
3176,7,Plate Special 3 x 2 with Hole,9.0
3297p15,7,Slope 33° 3 x 4 with Train Railyard Switching Print,3.0
3471,2,Pine Tree - Large 4 x 4 x 6 2/3,28.0
3626bpb0173,14,"Minifig Head Beard Stubble Black Eyebrows, Wide Mouth, White Pupils Print [Blocked Open Stud]",13.0
3754,4,Brick 1 x 6 x 5,11.0
3821,14,Door 1 x 3 x 1 Right,16.0
3822,14,Door 1 x 3 x 1 Left,16.0
3833,4,Minifig Construction Helmet,27.0
3836,6,Minifig Pushbroom,27.0
3857,2,Baseplate 16 x 32,1.0
3963,0,Brick Special 1 x 1 with 3 Loudspeakers / Space Positioning Rockets,35.0
40996,46,Brick Curved 1 x 4 with Sloped Ends and Two Top Studs,37.0
44336pr01,2,"Baseplate Road 32 x 32 6-Stud Straight with Dark Gray Road, Yellow Dashed Lines and Storm Drains Print",1.0
4515,8,Slope 10° 6 x 8,3.0
45677,14,Wedge 4 x 4 x 2/3 Triple Curved,37.0
46212,40,Brick 1 x 2 x 5 without Side Supports,11.0
4872,40,Windscreen 3 x 4 x 4 Inverted,47.0
6014b,7,Wheel 11 x 12 with Hole Notched for Wheels Holder Pin,29.0
6106,7,Wedge Plate 6 x 6 Cut Corner,49.0
6536,7,Technic Axle and Pin Connector Perpendicular,12.0
74746,8,Train Track  9V Straight,36.0
75535,15,Technic Pin Connector Round [No Slot],12.0
76041c02,7,Door 1 x 4 x 6 with 3 Panes with Trans-Black Glass,16.0
973pb0008c01,272,"Torso Train Logo, Blue Vest w/ Tie, Watch Fob Print (Conductor Charlie) / White Arms / Yellow Hands",13.0
973pr1183c01,25,Torso Refective Safety Stripes with Pocket and Train Logo Print / Blue Arms / Yellow Hands,13.0
30028,0,Tyre 14 x 9 Smooth Small Wide Slick,29.0
42610,71,Wheel 11 x 8 with Center Groove,29.0
44676,0,Flag 2 x 2 Trapezoid,38.0
56890,0,Tyre 24 x 12 R Balloon,29.0
6157,71,Plate Special 2 x 2 with Wheels Holder Wide,9.0
74967,71,"Wheel 8 x 9 with Hole Notched for Wheels Holder Pin, Re-inforced Back",29.0
2408p01,42,Panel 10 x 6 x 11 with Blacktron II Logo Print,23.0
2412a,0,Tile Special 1 x 2 Grille without Bottom Groove,15.0
2418a,42,Windscreen 6 x 6 Octagonal Canopy without Axle hole,47.0
2434,0,Brick Special 2 x 4 x 2 with Studs on Sides,5.0
2443,0,Hinge Window Frame 1 x 4 x 3 with Octagonal Panel,16.0
2444,15,Plate Special 2 x 2 with 1 Pin Hole [Split Underside Ribs],9.0
2466,42,Panel 3 x 2 x 6,23.0
2516,15,Minifig Chainsaw / Drill Body,27.0
3069bp06,15,Tile 1 x 2 with Arrow Long Yellow with Black Border Print,10.0
3069bp68,15,Tile 1 x 2 with Red and Yellow Control Panel Print,10.0
3479,0,Tail 4 x 2 x 2,35.0
3747a,15,Slope Inverted 33° 3 x 2 [No Connections between Studs],3.0
3933,0,Wedge Plate 8 x 4 Wing Left,49.0
3934,0,Wedge Plate 8 x 4 Wing Right,49.0
3935,0,Wedge Plate 4 x 4 Wing Right,49.0
3936,0,Wedge Plate 4 x 4 Wing Left,49.0
3956,0,Bracket 2 x 2 - 2 x 2,9.0
4229,15,"Engine, Strakes, 2 x 2 Thin Top Plate",35.0
4275b,0,Hinge Plate 1 x 2 with 3 Fingers and Hollow Studs,18.0
4276b,15,Hinge Plate 1 x 2 with 2 Fingers and Hollow Studs,18.0
4285a,0,Dish 6 x 6 Inverted [Radar / Webbed / No anti-studs],21.0
4476b,0,Support 2 x 4 x 5 Stanchion Inclined [5mm wide posts],34.0
4531,15,Hinge Tile 1 x 2 1/2 with 2 Fingers on Top,18.0
4591,15,Brick Round 2 x 2 x 2 with Axle Hole and Fins,20.0
4735,0,Bar 1 x 3 [Clip / Anti-Stud],32.0
6023,15,Minifig Jet Pack with Twin Handles,27.0
973p51c01,15,Torso Space Blacktron II Print / Black Arms / Black Hands,13.0
2335pr02,15,Flag 2 x 2 Square with Chequered Print,38.0
2431px13,4,Tile 1 x 4 with Octan Logos and '71' Print [6424],10.0
2431px8,1,Tile 1 x 4 with Racing 73 Team 1 Print,10.0
3010a,0,"Brick 1 x 4 with Bottom Tubes, with 1 Lowered Cross Support",11.0
3010apr014,0,"Brick 1 x 4 with '71', Chequered Flag, and Octan Logo Print",2.0
3010apr015,1,Brick 1 x 4 with Racing 73 Print,2.0
3010px2,1,Brick 1 x 4 with Car Headlights and Blue Oval Print,2.0
30182pb01,15,Slope 45 4 x 4 with Blue Stripe Print,3.0
30182pb02,0,Slope 45 4 x 4 with Octan Logo and Red & Green Stripe Print,3.0
30278c01,15,Car Base 4 x 12 x 1.667 (Complete),36.0
3037pb006,0,Slope 45° 2 x 4 with Headlights 2 Print,3.0
3039pb020,0,Slope 45 2 x 2 with Tachometer and Red 63 km/h Print,3.0
3626bp04,14,Minifig Head Glasses with Black Sunglasses and Standard Grin Print [Blocked Open Stud],13.0
3941pb01,15,"Brick, Round 2 x 2 with Octan Text Print",20.0
55295,8,Minifig Tool Small Hammer - 6-Rib Handle,27.0
55296,8,Minifig Tool Oil Can - Smooth Handle,27.0
55297,8,Minifig Tool Power Drill,27.0
55298,8,Minifig Tool Screwdriver with Narrow Head and 6-Rib Handle,27.0
55299,8,Minifig Tool Open Ended Wrench - 6-Rib Handle,27.0
55300,8,Minifig Tool Box Wrench - 6-Rib Handle,27.0
71137,383,Vehicle Exhaust Pipe,36.0
973pr1156c01,1,Torso Octan Logo and OIL Print / Blue Arms / Yellow Hands,13.0
973px36c01,4,Torso Octan Race Team 1 Racing Print / Red Arms / Yellow Hands,13.0
973px9c01,0,"Torso Police Leather Jacket, Yellow Star Badge Print / Black Arms / Black Hands",13.0
2526,15,Minifig Epaulette,27.0
30132,8,Minifig Pistol Revolver - Large Barrel [Old Style],27.0
30155,7,Wheel Spoked 2 x 2 with Pin Hole,29.0
30170,8,Minifig Visor Goggles,27.0
30171,7,Minifig Aviator Cap,27.0
3626bpa7,14,"Minifig Head Glasses with Monocle, Scar, and Moustache Print [Blocked Open Stud]",13.0
6216,4,"Brick Curved 2 x 4 x 2 No Studs, Triple Curved Top",37.0
6249,7,Brick Special 2 x 4 with Pins,5.0
973pa7c01,19,"Torso Adventurers Desert Safari Shirt, Black Neck, Holster Print / Tan Arms / Black Hand Right / Dark Gray Hook Left",13.0
2336,25,Cockpit Space Nose,5.0
30287p01,2,Minifig Hood Fur-lined with White Fur Trim Print,27.0
3626bp7b,14,Minifig Head with Blue Sunglasses Print [Blocked Open Stud],13.0
6117,7,Minifig Chainsaw Blade,27.0
6120,7,Minifig Ski with Hinge,27.0
72544,9999,Sticker for Set 6577 - (72544/4116780),17.0
973p7bc01,2,Torso Arctic Logo Large and 'A2' Print / Green Arms / Black Hands,13.0
2723,0,Technic Disk 3 x 3,26.0
3038,0,Slope 45° 2 x 3,3.0
30602,15,"Brick Curved 2 x 2 Lip, No Studs",37.0
32039,0,Technic Axle Connector with Axle Hole,12.0
